Feat,Indi,Pais,CCod,ICod,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Población de 50 a 54 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.5054.FE.5Y,2.83194864155898,2.84142859152354,2.86366899069092,2.8795717814080697,2.88556671527276,2.89141155269718,2.89390869854184,2.92363997401678,2.9705507100876405,3.01806428853058,3.05465864480011,3.00818118122244,2.96501167652169,2.93293634794116,2.92442573992823,2.945192984285009,2.90270363715419,2.8774098043709,2.86596213308484,2.86218039782157,2.8719454874739103,2.90923042322092,2.9258394835888,2.93515482980849,2.9630013741606005,3.02135751523227,2.9988537760558502,3.05012314242778,3.18483736468979,3.3555231401670897,3.50004270949005,3.63713853774647,3.70106646818733,3.731861063003561,3.79327217783131,3.9201254955893914,4.0950633970522015,4.29294077678474,4.467071681165759,4.58785096661182,4.66518489868257,4.7872410651809405,4.9014292106440704,5.00729383120291,5.10440774591718,5.1929030845729605,5.25342702304071,5.309670409272,5.35968330549885,
"Población de 45 a 49 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.4549.MA.5Y,3.29255092149033,3.30626498692177,3.3521371529454,3.42131813595834,3.4807831762146497,3.50301069135282,3.50057451271834,3.452796063776,3.38174594985038,3.32211544613495,3.28866955937175,3.29355620721375,3.31815373349505,3.34815336307542,3.3629376513565696,3.34756379790499,3.31935243620399,3.30144731130427,3.2928663947417096,3.31752398503984,3.40930161534854,3.5071015054209305,3.6487705229759504,3.80934397928356,3.95920751542044,4.08102822166427,4.18777836119055,4.27085585260983,4.3208174866781,4.36711340593518,4.45613205265336,4.61791056006105,4.82601858163413,5.05290792681293,5.25697652953939,5.41388496597766,5.52581758589572,5.5823900991268,5.59097913400332,5.58778165687322,5.609042002618611,5.67457957644235,5.77055223220706,5.8727392452999805,5.947356263911638,5.975236958487638,5.95424867059146,5.90643154487777,5.835309041711099,
"Población de 45 a 49 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.4549.FE.5Y,3.4497195963554703,3.4727321320561004,3.4966085567865,3.51617246591901,3.5206257921203603,3.5032534449827897,3.497673822698049,3.47736766779507,3.45318023049089,3.43543132250099,3.42297278811484,3.4074516753905097,3.40810087689905,3.41211012209368,3.3976892080880297,3.33897995882307,3.2395450807005,3.175844929632,3.17569570926342,3.26366632058863,3.44394461646317,3.54584783097623,3.6707037574381296,3.80495591008317,3.93113640488475,4.03891181454795,4.12121966526112,4.18136375020872,4.20892028041931,4.2320647129028,4.28963440676518,4.4755915811594695,4.7092268710215714,4.964340651657111,5.19723187112177,5.37922661194142,5.44506661517668,5.48254120265473,5.5199671436876905,5.57001257273179,5.6228591410867415,5.69610393039621,5.7523754375806115,5.795972126020612,5.833496776892999,5.86475414108351,5.870408022830371,5.88192683810214,5.889827013875999,
"Población de 40 a 44 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.4044.MA.5Y,4.08728510099512,4.06136856591733,3.99652428175386,3.90178060153246,3.81236335796372,3.76503013356861,3.76543014663251,3.78741680087981,3.81874935507172,3.84086808532419,3.84200126301208,3.84726803311598,3.8144783379228095,3.74990115728873,3.66795961088536,3.58364642941181,3.6467928867286,3.7993245174746697,4.05581165844724,4.38479050355033,4.71625055899131,4.84801196043018,4.9350218947963205,4.99109840310747,5.04466702035873,5.11255846716633,5.20140623209226,5.35311560028718,5.5685659457274905,5.81279889218681,6.037721650980671,6.16061783531916,6.22661864711534,6.25197567574808,6.26476434566025,6.27915436299054,6.29460137583111,6.3369774643503085,6.41174240081323,6.49543615598091,6.558624342322822,6.54408889031753,6.48780955526317,6.39768126366899,6.29068497753139,6.179554202706679,6.069455447338848,5.956344326151731,5.849887084110191,
"Población de 40 a 44 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.4044.FE.5Y,4.1640439645572105,4.13695123152016,4.08614655263553,4.01152048989617,3.93491325856171,3.88659882811235,3.90285307047396,3.91939921733482,3.9216916609148496,3.8976737429703903,3.84729545917959,3.81548036104356,3.72669206460493,3.57700379410518,3.39172152181189,3.20867321675223,3.33829253343531,3.56936838694893,3.88675928671269,4.24852828324938,4.59617498818294,4.719330043526,4.811654996951161,4.88236168597964,4.96227540252535,5.0719894441354105,5.185237050522018,5.34599891467691,5.541043549172031,5.72576581355258,5.860008968992911,6.0090921762252485,6.0973283211926,6.142497552789822,6.17747642143526,6.21783369685509,6.2482568492416,6.28399001666564,6.30803859549932,6.3116176826302315,6.29892682203154,6.32665724885468,6.342484141815599,6.33828684171862,6.3076138547836695,6.247328753557321,6.1669536043791116,6.063796761007921,5.95219686192037,
"Población de 35 a 39 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.3539.MA.5Y,4.38629959669784,4.334378288748259,4.32588996317394,4.36479153600742,4.43832204253392,4.53322955621956,4.54128585433731,4.53588312250142,4.523784955112991,4.51624460965591,4.52494448858196,4.5038955494681385,4.46463305796471,4.4256026854608095,4.42166399868653,4.48582857763447,4.85019534057204,5.2336661337624815,5.562125734452139,5.79137080600575,5.937305716435982,6.0587872603958095,6.16314068085754,6.24919076391886,6.324657159852741,6.391698662959629,6.562860653487459,6.734831682586958,6.874660428816509,6.97160155222663,7.042306513945402,7.07237637650549,7.085925297751629,7.07894666345201,7.04488361080717,6.97939401720375,6.981713603269,6.96624751109608,6.9350731076324,6.8897759665363,6.83231483547652,6.714186984683138,6.58209440203698,6.4513655103838,6.34554407626727,6.273894562920071,6.2558574231998,6.30290368891473,6.35883979242914,
"Población de 35 a 39 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.3539.FE.5Y,4.64367802996859,4.57132407759069,4.53518587557104,4.54183749611073,4.58360021259488,4.64708484855025,4.6053772998193,4.54706289311497,4.48536947564368,4.43540019506526,4.40970367101055,4.31495486955447,4.21669355961212,4.14482730101624,4.13197408467368,4.19900445649058,4.617818545662179,5.0317795215028704,5.38671692998433,5.65133921577479,5.83630309049483,5.998650561604509,6.17285897516769,6.35332962983248,6.52648500090747,6.676843072067058,6.787357305492018,6.864929453998999,6.897894224572201,6.89351544887946,6.87088921158281,6.93814532471292,6.99129145025164,7.02483783871003,7.02974609353996,6.9962716635686695,6.955707880114138,6.912629773983951,6.878490316455362,6.846955564829309,6.7990897458653095,6.73065497801777,6.616745189903411,6.48416346577671,6.37246825926071,6.30153551063808,6.29730901763434,6.36234283644642,6.4369806808107,
"Población de 30 a 34 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.3034.MA.5Y,4.858844243970959,4.926457656973611,5.01910265782106,5.13184086385079,5.255680669414558,5.3744638996916,5.37696467537396,5.39328360931726,5.4509338561552,5.56424266465342,5.7255698832732405,5.8296021101528215,5.99200083398806,6.216760152740692,6.467542995526,6.69305896377049,6.8509009185580085,6.97239838646494,7.11912404765927,7.31042332917773,7.50084530392767,7.62422860136083,7.708815507818018,7.74951445835132,7.74799976420529,7.70632606068045,7.74680359394116,7.795739819952542,7.8582459258149,7.9213474100036,7.971104075851799,7.90701298980486,7.79548394368616,7.64901283184655,7.4865766515333485,7.31694269696581,7.2703757159650495,7.21312531195157,7.13596110249053,7.055587108722039,7.01889754888386,6.99973748640555,7.03780449477705,7.07494902641106,7.0256394103565585,6.849058029745881,6.58905095505123,6.2051363853884185,5.80768748769178,
"Población de 30 a 34 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.3034.FE.5Y,5.0179293137872,5.0380498234657,5.08354802272462,5.148700778404041,5.22247509505444,5.28914115526972,5.24357465254145,5.22040844348914,5.25349814896154,5.36221959368321,5.52497025353538,5.616576680542389,5.7758829564025,6.00853932119633,6.2914981227734685,6.582835995934429,6.832957027832639,7.041014416023308,7.24061798466686,7.43439342965101,7.5939921502812195,7.7709129876830705,7.8996614731175985,7.97556732677657,8.01031916824393,8.01469541932396,8.00204349427147,7.99669185172817,7.99168738244617,7.97135658400743,7.93595711967199,7.9167872881083285,7.84038176820372,7.720006884459409,7.5760590190026615,7.41584381816033,7.36360515758083,7.302118917241581,7.206253366971941,7.09309403499632,7.02930244756634,7.03510555430865,7.09130629326455,7.14454379447138,7.111233148969,6.94445892274495,6.6977234543665185,6.3206912609303,5.91766149151564,
"Población de 25 a 29 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.2529.MA.5Y,5.76917098372378,5.9796945529256496,6.16471042577549,6.31445477599324,6.440742847438071,6.563280494078572,6.787683290640191,7.045538650780001,7.311680941079349,7.55454324431535,7.75326447880381,7.9580510563469815,8.09782069765136,8.159178853016419,8.2012170093995,8.319520904819651,8.57564710647694,8.86676689500376,9.10841331520501,9.222451081359429,9.197452090354812,9.19485352292507,9.11404852712673,8.965526542943461,8.77933366558951,8.57936459231075,8.571192498674,8.57961081352304,8.595065211049349,8.60433786155556,8.59567743634673,8.46030236095212,8.308598970549559,8.12772911141472,7.90017897797956,7.61784781957461,7.4971816616548015,7.45329447691424,7.53343427036243,7.68491576201794,7.77974636580428,7.49690608977965,7.0697654597851205,6.62008742863036,6.3374070807609915,6.32862239619303,6.596041029146018,7.11385774342772,7.76395847559712,
"Población de 25 a 29 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.2529.FE.5Y,5.72484840544459,5.89638632175662,6.038104352954919,6.1377447484573695,6.22521429836874,6.34556657422494,6.626202125189179,6.93783568256114,7.22898496161971,7.466434248479941,7.66103742247207,7.95552899476569,8.22331283283242,8.42947823300148,8.59113305605214,8.77303171666102,8.95694401517096,9.13664535739779,9.28300648057944,9.36508400137015,9.367879885493961,9.42384272427798,9.422769612481341,9.36229366675273,9.24654515284296,9.081148208995767,8.97711182685276,8.884517448655869,8.815846584855779,8.78000265216815,8.77466473050312,8.67428994178005,8.54733006773914,8.37456837666599,8.12452278275458,7.780350485113519,7.59745553624681,7.508901271457349,7.577220334643671,7.7608044421880304,7.930284494154612,7.68150192096959,7.27502434659016,6.82497953529375,6.514468023901991,6.44721617029261,6.6535791909135495,7.09396181507735,7.653192717675919,
"Población de 20 a 24 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.2024.MA.5Y,7.971082076370231,8.283807285283999,8.578955353571581,8.830474736181928,9.01978967572537,9.1605515469276,9.41752843574418,9.62946747350919,9.77866061293984,9.855020537690821,9.87568498034183,9.94546738970233,10.0671004421662,10.3133122638935,10.6742293641998,11.054511040030599,10.997347549423099,10.880774158029,10.7504216982169,10.619545774838699,10.4615904802417,10.297592090401599,10.075681020525698,9.81954035390591,9.5815715717325,9.40330804759021,9.42410051520975,9.46116542426984,9.47346727938914,9.398431671434633,9.19068837444302,8.8803078427895,8.50826297681858,8.11728147017064,7.77631230453545,7.54028116574657,7.685160143206401,7.72459171241956,7.615187885405098,7.45073444107379,7.37566305420308,7.62923437106565,8.14232217718094,8.791522649198571,9.39193020032758,9.836676508989699,10.1438919696993,10.3237126876232,10.378798922759401,
"Población de 20 a 24 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.2024.FE.5Y,7.86525814509215,8.16587191064973,8.49613559095689,8.837790731292278,9.14975674239224,9.40558535032534,9.63114808794365,9.82529983681272,10.0042354269938,10.1566228807404,10.2702088834171,10.3630012776656,10.4464916305373,10.606953447259901,10.887394949261699,11.254853926142099,11.2464704988711,11.2175257541874,11.158880088102,11.0464390694661,10.8703734193014,10.7153346474923,10.481717445699001,10.1921908294016,9.90406803391325,9.66870625978293,9.65058322571276,9.689378443813661,9.73970458640782,9.72947884895903,9.60322883744768,9.23102490698747,8.75584085467927,8.234189946537871,7.75699829008356,7.396772356587981,7.5829739761000585,7.70953098123979,7.71483281150824,7.66644250168124,7.69053478754997,7.88218053153427,8.299423578027529,8.8294712759482,9.300069300069302,9.61362049015418,9.79950714228215,9.83934392300926,9.76062349229912,
Población entre 15 y 64 años de edad (% del total),Health,Guyana,GUY,SP.POP.1564.TO.ZS,49.4163992657469,50.048620958295295,50.6517089873509,51.172874686950294,51.58494918323179,51.91481830577829,52.3104995219473,52.640132000042,52.9688037656225,53.3620438670847,53.857897104798695,54.525847732982704,55.1123461752124,55.581630609488705,56.018234847185106,56.5553226424033,57.2868456372327,58.1424731466715,58.9676262491024,59.5783176968421,59.9142483139583,60.1295679902858,60.18111092409579,60.111861925573905,60.041165060825215,60.043662673012,60.2210845234262,60.441310342098,60.5877327276731,60.53484581298,60.2681076448176,60.0354801222749,59.665489151961204,59.285130505151386,59.063047696439895,59.0876256260361,59.8029324318711,60.6491317848981,61.56796109354771,62.4340994867049,63.166167624720494,63.672895158159,64.08586720395449,64.4129674628104,64.6863947182268,64.9248402464323,65.0657014550772,65.2175763845711,65.335183554427,
"Población entre 15 y 64 años de edad, total",Health,Guyana,GUY,SP.POP.1564.TO,348353.0,357189.0,365679.0,373519.0,380618.0,387202.0,394474.0,401341.0,407926.0,414225.0,420174.0,426246.0,430563.0,432952.0,434264.0,435722.0,437927.0,440399.0,442634.0,444207.0,445348.0,447649.0,450517.0,453330.0,455650.0,457107.0,458159.0,458127.0,456697.0,453814.0,450031.0,447388.0,444382.0,441759.0,440455.0,440890.0,446335.0,452730.0,459800.0,466831.0,473390.0,478838.0,484104.0,489078.0,493803.0,498254.0,501895.0,505580.0,508964.0,
"Población entre 15 y 64 años de edad, hombres (% del total)",Health,Guyana,GUY,SP.POP.1564.MA.ZS,49.351522910784595,49.9685955073431,50.5452188185317,51.039184140921094,51.4332081595682,51.7551037815563,52.158112224998206,52.4895887083744,52.811629346816595,53.1899320528734,53.666554625272504,54.3654040647886,54.948371562024,55.37870150011349,55.7566802117966,56.2463637327431,56.9918858531614,57.8945696710464,58.7634118804925,59.3763889641715,59.6541888899796,59.80951705398021,59.7665460551336,59.583243418213215,59.41249604775911,59.3490099604304,59.614805417032,59.945980425911294,60.2120262396523,60.2687413116637,60.094492251957796,59.8565585884806,59.5065830081637,59.16043826515579,58.9854169063295,59.0688791885993,59.8039346948831,60.6382864533857,61.538689091539794,62.390749030300896,63.114425747339105,63.5874893521272,64.01328510778829,64.3766677156692,64.69121414472299,64.96662905214001,65.1316981737784,65.30933060270971,65.4505510244272,
"Población entre 15 y 64 años de edad, hombres",Health,Guyana,GUY,SP.POP.1564.MA.IN,174621.0,179002.0,183233.0,187178.0,190793.0,194164.0,197915.0,201412.0,204718.0,207836.0,210755.0,213941.0,216106.0,217103.0,217345.0,217520.0,218087.0,218727.0,219126.0,219088.0,218772.0,219226.0,220017.0,220888.0,221731.0,222428.0,223665.0,224604.0,224972.0,224576.0,223607.0,222749.0,221737.0,220841.0,220481.0,220844.0,223338.0,225970.0,228832.0,231786.0,234758.0,237381.0,240346.0,243433.0,246461.0,249287.0,251580.0,253844.0,255910.0,
"Población entre 15 y 64 años de edad, mujeres (% del total)",Health,Guyana,GUY,SP.POP.1564.FE.ZS,49.482057869388,50.1278642866186,50.7600839097025,51.3085833707345,51.7379631774759,52.0758921345405,52.4632389249671,52.7924036059635,53.127679822635,53.536595488597,54.052100835998296,54.688208383134786,55.2778909057166,55.7880780324411,56.2817681994972,56.865341012744,57.5815517756206,58.38897712875379,59.1678491253336,59.7778550773896,60.1685193348452,60.440551946763286,60.5844845349986,60.625004890186005,60.6497446135497,60.7166604142142,60.8118481175476,60.9268033060611,60.957529363795395,60.797772178756105,60.441135645340395,60.21368758510511,59.824592987481296,59.4091197573228,59.141600438771,59.107025818998395,59.801870803029296,60.6594564807409,61.59918499277271,62.477439521970396,63.21895108841071,63.75717888121671,64.1578711867976,64.4483449824738,64.681546568339,64.8826215221674,65.0006102295242,65.1267656646143,65.2185006494711,
"Población entre 15 y 64 años de edad, mujeres",Health,Guyana,GUY,SP.POP.1564.FE.IN,173733.0,178182.0,182449.0,186344.0,189824.0,193035.0,196553.0,199928.0,203206.0,206389.0,209420.0,212303.0,214454.0,215852.0,216916.0,218197.0,219836.0,221671.0,223502.0,225125.0,226580.0,228425.0,230509.0,232450.0,233920.0,234677.0,234497.0,233528.0,231727.0,229237.0,226426.0,224638.0,222645.0,220914.0,219976.0,220048.0,222996.0,226758.0,230977.0,235047.0,238639.0,241457.0,243759.0,245642.0,247342.0,248965.0,250319.0,251742.0,253052.0,
"Población de 15 a 19 años, varones (% de la población masculina)",Health,Guyana,GUY,SP.POP.1519.MA.5Y,11.5900618660426,11.7293686440796,11.823510751279304,11.8934911242604,11.925294715474601,11.8870997406461,11.802546830692696,11.6536102033264,11.531833660097,11.5261871553059,11.6617266597405,12.016232726681302,12.3142914534022,12.4554570104352,12.4376616180273,12.3523190658058,12.1612899010884,12.016283575610599,11.851530047171199,11.617973873922699,11.3426153158165,11.147699308674,10.9740196238224,10.844572723349199,10.782248945622499,10.7907775966359,10.6432259113455,10.4134472441743,10.0654920737729,9.607756839297313,9.114094825501079,8.88165143038335,8.72724930627493,8.699402609231429,8.849645120642931,9.19539307570505,9.440161522250811,9.801585384834187,10.2638436569683,10.7074698457903,11.032038994173998,11.3012102412446,11.436964986762801,11.455636449223402,11.391006257612,11.2642911312243,10.9795941614759,10.622932092889199,10.2325069885089,
"Población de 15 a 19 años, mujeres (% de la población femenina)",Health,Guyana,GUY,SP.POP.1519.FE.5Y,11.485299101967799,11.7080924448946,11.8764501966981,11.9872019031937,12.021423022935698,11.960052227773499,11.896468427781699,11.7756254191906,11.675921858986401,11.6836829981946,11.8263167811357,12.144005275522401,12.487176446935,12.7727982301068,12.948581896115599,13.0244194834641,12.7114426557564,12.409949242322499,12.1222309288831,11.847021117840901,11.598782709374499,11.3297260110866,11.0941146786097,10.9143734954528,10.8006430034484,10.7455079363026,10.633172032135802,10.4412777592252,10.139815070565199,9.74671794191752,9.331756641325699,8.98683349952288,8.73273270045652,8.62332325764014,8.707131104347921,8.99716345585628,9.32505202634571,9.7575590586989,10.264663996202303,10.7144660841921,10.9996105722998,11.1257806001875,11.098360224251802,10.969869655563299,10.8191791210659,10.690458568316199,10.4497261757305,10.2113623428364,9.978402507164802,
